Gender,Customer_Type,Age,Subscription Plan,Price,Ratings,Time,Buys,satisfaction
1,0,20,1,438,3,0,0,0
0,1,51,2,326,3,15,13,0
0,1,22,2,1262,5,0,1,1
1,1,26,3,1516,3,0,0,1
1,0,24,1,679,1,0,2,0
0,1,66,1,409,1,0,0,0
0,0,69,1,666,2,7,0,0
0,1,29,1,528,1,0,0,0
1,1,48,2,192,5,0,0,1
1,1,30,1,1448,3,0,4,0
1,1,47,3,2940,4,0,0,1
1,1,56,1,239,2,9,33,0
1,1,45,1,997,2,13,20,0
0,1,49,3,2816,3,13,40,1
1,1,50,3,2154,5,88,107,1
1,0,21,1,282,2,0,0,0
1,1,30,2,1009,3,0,0,0
0,1,16,1,1440,3,49,30,0
0,1,7,2,666,2,0,,0
1,1,52,3,2475,3,0,0,1
0,1,48,3,986,2,55,50,0
1,1,43,1,421,5,0,0,1
0,1,56,3,3367,5,9,10,1
0,1,42,1,776,4,25,4,0
1,1,36,3,2724,3,0,0,1
1,1,35,2,946,4,15,0,1
0,1,45,3,1541,3,0,0,0
0,1,36,3,770,4,0,0,1
1,1,36,1,602,2,0,0,0
1,1,34,3,2764,2,30,21,0
0,0,39,3,414,3,20,11,0
1,0,64,1,321,3,13,4,0
1,0,24,1,285,2,0,0,0
1,1,19,3,1800,4,6,0,1
0,1,54,1,711,3,0,0,0
1,1,35,1,944,2,55,50,0
1,1,45,3,2236,2,84,,0
1,1,36,1,1709,5,16,3,1
1,1,41,3,1476,4,57,45,1
0,1,35,3,2464,2,17,7,0
0,0,32,2,261,3,7,0,0
0,1,49,3,2524,2,0,0,0
0,0,30,1,696,4,0,0,1
0,1,48,2,788,4,0,0,1
1,1,67,1,1044,1,0,0,0
0,0,21,3,1066,3,28,16,0
0,0,26,1,548,1,0,2,0
0,1,50,1,1990,1,0,12,0
0,1,48,3,3761,4,1,2,1
1,0,30,3,1546,0,3,31,1
1,1,49,3,2486,2,0,0,1
1,1,70,1,1182,3,0,3,0
0,1,47,3,3068,5,15,0,1
0,1,41,3,557,1,14,29,1
1,1,43,3,3828,4,0,0,1
1,0,35,1,1121,3,53,30,0
0,0,26,1,1372,1,0,0,0
1,1,63,1,1562,4,0,0,0
1,1,42,3,2005,2,0,0,1
1,1,29,1,266,2,0,0,0
0,1,47,3,2650,2,0,0,1
1,1,59,1,419,2,13,9,0
1,1,39,3,125,1,0,0,1
0,0,9,1,601,3,0,1,0
0,0,40,1,413,1,0,0,0
0,1,36,1,1127,3,0,0,0
0,1,50,1,834,4,0,0,1
0,1,35,1,621,1,0,0,0
1,0,34,1,302,1,0,0,0
0,1,43,1,549,5,0,0,1
1,1,35,2,285,5,0,0,1
0,1,58,3,859,2,0,0,1
1,1,47,3,2172,2,5,0,1
1,1,34,3,2957,1,73,69,0
0,1,42,3,3797,0,0,0,1
0,1,21,1,2565,3,9,0,0
1,1,50,1,406,3,0,0,1
0,1,36,3,3740,2,0,0,1
1,1,28,2,925,2,7,5,0
0,1,35,3,1953,3,142,123,1
1,0,19,2,607,4,142,145,0
1,1,34,1,837,4,0,0,1
0,1,43,3,1638,3,0,0,0
0,1,59,3,359,2,6,49,0
0,1,17,1,562,4,3,6,0
0,0,29,3,925,4,21,25,1
1,1,23,3,621,3,0,3,1
0,1,50,1,907,3,0,8,0
1,1,45,3,3795,1,13,4,0
0,0,28,3,746,3,8,20,0
1,1,22,1,259,2,30,28,0
1,1,53,1,349,4,0,0,0
1,1,22,3,1781,3,3,0,1
1,1,43,1,1081,4,0,0,1
1,1,64,1,366,4,0,0,1
1,0,45,1,622,0,75,69,1
0,1,63,1,302,1,12,6,0
0,0,26,3,738,5,0,13,1
0,0,26,1,785,3,0,0,0
1,1,15,1,300,3,19,30,0
1,1,47,3,3790,3,6,0,0
0,1,49,3,369,2,80,69,0
1,1,49,1,373,3,3,0,0
0,0,25,1,997,2,0,0,0
0,1,55,3,1033,2,15,6,1
0,1,11,3,1237,3,0,0,1
0,0,36,3,223,3,0,0,0
1,1,25,3,2238,3,0,0,1
1,1,54,3,2190,5,0,0,1
1,1,54,3,3419,5,0,0,1
1,0,29,1,748,2,35,35,0
1,0,27,3,1337,3,23,20,0
1,1,26,3,811,5,0,0,1
0,1,50,2,612,2,0,0,0
1,0,22,1,175,1,0,0,0
0,1,57,1,255,2,2,0,0
1,1,39,3,1204,1,0,10,0
0,1,46,3,2492,4,0,0,1
0,1,47,2,151,1,19,12,0
0,1,50,1,1111,2,579,561,0
0,1,54,3,189,2,0,0,1
0,1,44,3,581,4,0,0,1
1,1,51,3,86,4,0,0,1
1,1,34,3,447,3,79,81,0
0,0,23,1,677,2,0,0,0
0,1,22,1,515,0,5,6,1
0,0,57,3,689,2,114,93,0
0,1,32,1,190,5,0,0,1
1,1,32,3,377,3,0,0,1
0,1,45,1,438,3,0,0,0
0,1,48,3,2636,4,0,0,1
0,1,35,2,719,5,0,0,1
0,0,47,1,993,4,0,0,0
0,1,44,3,3102,3,41,54,1
1,1,69,1,1035,5,0,0,1
1,1,39,3,584,4,0,0,1
1,1,24,2,862,3,29,18,0
0,0,21,1,130,2,15,18,0
0,1,45,2,1069,4,15,18,1
0,1,67,1,594,2,3,6,0
1,1,45,3,1566,0,0,0,1
1,0,22,2,633,3,34,20,0
0,1,18,1,544,4,77,49,1
0,1,51,1,844,2,2,0,0
0,1,22,3,2106,4,14,2,1
0,1,40,1,674,5,5,4,1
1,1,29,1,502,4,0,0,0
1,1,43,3,888,3,107,115,1
0,1,50,3,2982,3,0,0,1
1,1,64,3,3240,1,93,86,0
0,1,14,2,813,4,0,0,0
1,1,28,3,3098,2,0,5,0
0,1,47,3,214,2,0,0,0
1,0,24,1,1506,2,0,0,0
0,1,69,1,230,2,0,0,0
1,1,48,3,2586,5,0,0,1
1,1,66,1,399,3,0,0,0
0,0,34,3,762,4,0,0,0
1,1,62,1,1100,4,14,0,0
0,1,38,3,338,1,0,0,0
1,1,44,3,2288,4,0,0,1
1,0,22,1,164,2,97,85,0
0,1,34,2,1616,4,0,0,0
1,0,24,1,309,1,0,0,0
1,1,22,1,694,5,0,0,1
0,1,36,1,1605,2,5,29,0
1,1,30,1,1183,3,16,12,0
0,1,27,3,3588,2,0,0,1
1,1,24,2,1744,3,13,0,0
0,1,38,2,1121,2,0,0,0
1,1,50,3,250,3,0,0,1
1,1,61,1,349,1,2,0,0
0,1,58,3,214,2,9,1,1
0,1,39,3,1438,4,0,1,0
1,1,35,3,2162,3,0,12,1
1,1,65,1,511,5,0,0,1
0,1,62,1,253,3,0,0,0
1,1,31,3,993,5,0,3,1
1,0,24,1,236,2,4,0,0
1,0,22,1,749,2,0,13,0
1,1,28,1,153,1,0,0,0
1,1,76,3,205,2,0,0,1
0,1,58,2,950,3,0,0,0
0,1,37,1,1154,2,20,41,0
1,0,41,1,641,1,21,13,0
1,1,56,1,1379,3,18,1,0
0,1,66,1,1222,1,0,0,0
1,1,52,2,328,3,21,17,0
0,1,25,3,315,4,0,10,0
0,1,52,1,323,4,1,0,0
0,1,30,3,1009,2,0,0,0
1,1,38,1,835,3,0,0,0
0,1,36,1,584,1,0,0,0
1,1,47,3,2227,1,2,0,1
0,1,31,1,516,2,23,20,0
1,1,44,3,1892,5,0,0,1
1,1,42,3,258,0,183,187,1
0,1,20,2,329,2,0,0,0
0,1,61,1,786,1,33,26,0
1,1,53,1,1721,0,84,86,1
1,1,46,3,986,2,47,41,1
1,1,41,2,2248,4,14,28,0
0,1,31,3,1609,5,0,0,1
0,1,21,1,888,4,0,0,0
0,1,36,3,2583,3,192,179,0
0,0,24,3,562,4,96,95,1
1,1,27,3,2075,2,0,0,0
1,1,54,1,1956,1,140,94,0
0,1,31,2,925,1,44,17,0
1,0,32,3,342,2,72,71,0
1,1,42,3,188,2,0,1,0
0,1,38,1,86,2,0,0,0
0,1,25,3,954,3,0,0,1
1,1,9,3,695,2,1,0,0
1,1,58,3,436,1,5,0,1
0,1,43,3,667,2,34,32,1
1,1,38,3,3385,2,5,0,0
1,1,60,3,2414,2,0,0,1
0,1,37,3,3988,5,0,0,1
0,1,25,3,3093,1,6,0,0
1,1,39,1,265,2,57,49,0
0,1,26,1,109,3,7,0,0
1,0,29,2,1399,2,0,26,0
0,0,15,1,634,1,34,39,0
0,0,30,1,819,0,12,0,1
0,1,37,1,258,5,0,0,1
0,1,41,2,328,3,0,0,0
1,1,49,3,3555,3,0,2,0
0,1,67,1,604,3,0,3,0
1,0,27,1,1056,1,0,0,0
1,1,31,3,692,5,0,0,1
1,0,40,3,247,4,34,31,0
1,1,37,1,399,3,0,0,0
1,1,56,3,994,1,0,0,1
1,1,56,2,733,4,3,0,0
0,1,31,3,2422,2,14,5,1
0,0,20,1,717,2,0,29,0
0,1,38,1,302,3,0,0,0
0,1,44,1,2614,3,0,0,0
0,1,29,3,2147,3,0,38,1
1,0,27,3,328,1,171,159,0
0,0,19,1,971,4,29,31,0
1,1,50,3,3829,5,0,12,1
0,0,27,1,859,3,79,76,0
0,1,51,3,759,2,0,2,0
0,1,66,1,591,4,0,0,0
0,1,35,3,3023,1,0,0,0
0,0,34,1,577,2,0,0,0
0,1,52,2,721,3,1,0,0
0,1,25,1,705,0,0,0,1
1,1,43,3,248,0,20,15,1
0,1,41,1,447,4,33,26,0
1,1,19,1,179,4,0,14,1
1,1,23,1,2296,3,0,9,0
1,1,53,3,2419,4,0,0,1
0,1,47,3,1592,2,25,0,1
1,1,31,1,1099,3,0,0,0
1,1,37,3,2380,1,17,16,1
1,0,21,3,271,5,0,0,1
1,1,56,3,2657,1,1,0,1
0,0,30,1,925,5,0,4,1
0,1,49,1,236,4,0,0,0
1,1,37,3,2287,1,0,0,1
1,1,49,1,551,4,0,0,0
0,1,35,3,868,4,0,0,1
0,1,39,3,1090,3,2,0,1
0,1,28,1,550,2,0,10,0
1,1,62,1,2288,3,40,35,0
0,1,32,1,1205,5,0,0,1
1,1,65,3,1440,2,68,83,0
0,0,36,1,325,3,0,0,0
0,1,44,3,3966,3,60,67,0
1,0,24,1,738,2,26,21,0
1,1,30,3,3659,3,0,4,0
0,0,42,3,2342,3,38,71,0
0,1,59,3,3023,5,0,0,1
0,1,62,3,2923,5,0,0,1
0,1,31,1,834,1,0,0,0
0,1,36,3,1837,2,0,0,1
1,1,61,3,3258,1,6,11,1
1,0,25,3,967,0,11,5,1
1,1,45,3,1085,3,23,0,0
1,1,56,3,989,5,0,0,1
0,0,36,1,176,1,16,17,0
1,1,29,3,2947,5,0,0,0
0,1,59,1,200,3,0,0,0
1,1,48,1,102,2,0,0,0
0,0,39,1,1325,3,37,21,1
1,1,58,1,308,2,5,9,0
0,1,18,1,197,2,1,7,0
1,1,66,1,2125,4,1,0,0
0,1,19,2,1020,3,5,0,0
0,0,33,1,163,4,0,0,0
1,0,36,3,293,2,0,0,0
1,0,13,2,1118,2,17,27,0
0,1,44,2,89,2,0,0,0
0,0,32,1,290,2,0,0,0
0,0,36,1,474,3,0,5,0
1,1,43,1,1055,1,0,0,0
1,1,34,1,1379,0,17,1,1
1,0,26,3,1061,2,0,0,0
0,1,59,3,3790,0,0,0,1
0,1,45,3,3953,4,0,0,1
0,1,49,3,2926,3,0,0,0
0,1,19,1,760,5,4,0,1
0,1,57,1,449,2,0,0,0
0,1,66,1,1192,5,5,21,1
0,0,50,3,1892,4,0,0,1
1,1,48,1,925,4,4,0,1
1,1,53,3,3637,3,24,10,0
0,1,62,3,2542,1,0,0,0
1,1,64,1,1839,3,30,10,0
0,1,46,3,930,2,0,0,1
0,1,42,3,2788,4,16,4,1
1,1,70,1,990,5,0,0,1
1,1,26,1,1598,4,0,0,1
0,1,63,1,2342,3,0,0,0
0,1,51,3,2935,3,19,27,0
0,1,40,1,541,4,0,0,0
1,1,34,1,542,3,0,0,0
0,1,38,1,665,3,0,0,0
0,1,46,3,3282,2,0,24,0
0,0,25,3,611,4,2,0,1
1,0,24,1,1195,2,0,0,0
0,1,55,1,596,2,0,0,1
1,1,31,1,391,0,0,0,1
0,1,46,1,861,3,10,0,0
1,1,56,3,452,3,3,0,1
1,1,17,2,2586,0,0,1,1
1,1,49,3,3919,1,10,0,1
1,1,33,3,3784,1,5,7,1
0,1,52,3,1504,1,7,0,1
1,1,23,3,391,4,44,68,1
0,0,26,1,1797,4,0,0,0
1,1,29,3,2829,3,17,36,1
1,1,54,3,1510,1,0,0,1
1,1,48,1,349,3,0,0,0
0,1,48,1,1431,1,0,3,0
0,1,32,1,1127,4,0,0,0
1,1,26,2,1201,3,0,0,0
1,0,20,1,589,2,20,0,0
0,1,29,3,1851,4,0,0,0
1,1,40,3,690,4,0,0,0
0,1,23,2,1984,0,0,0,0
1,1,60,3,2342,3,8,0,1
1,1,44,3,2862,2,0,0,1
1,1,63,3,2681,1,5,0,1
1,1,15,3,2417,1,8,0,1
1,1,23,1,250,0,70,72,1
0,1,29,1,416,4,0,0,0
0,1,25,1,399,3,13,13,0
0,1,29,1,1882,1,0,0,0
0,1,39,3,2050,1,0,0,1
1,1,69,1,404,2,9,0,0
1,1,47,3,602,0,26,12,1
0,1,30,3,448,3,0,5,1
1,1,23,1,337,3,0,1,0
0,1,41,1,1180,3,8,36,0
0,1,55,2,679,4,54,68,1
1,1,50,3,414,5,1,0,1
1,1,72,3,3184,2,0,0,1
1,0,38,3,187,3,0,0,0
0,1,37,1,647,3,67,53,0
1,1,33,3,1606,3,0,0,1
0,1,41,1,332,4,0,0,0
1,1,51,3,2565,1,61,67,1
0,1,46,3,2241,3,35,49,1
0,1,53,1,867,3,0,0,0
1,1,49,3,826,3,0,25,1
1,1,28,3,606,3,52,46,0
1,0,26,1,784,3,0,0,0
0,0,25,2,529,3,25,26,0
0,1,35,3,391,1,3,0,1
0,1,46,3,433,4,0,0,1
1,0,29,1,647,2,29,27,0
1,1,44,3,2028,0,0,0,1
1,1,23,3,674,5,30,59,1
0,1,52,2,1028,1,0,0,0
1,1,26,1,1428,1,0,0,0
0,1,13,1,957,1,0,0,0
0,0,29,3,685,4,0,17,1
1,1,53,3,2860,3,0,0,0
1,1,59,1,541,4,0,0,1
0,1,52,1,1182,4,0,0,1
1,1,65,2,413,1,0,0,0
1,1,41,3,1905,0,0,0,1
0,1,47,3,362,2,4,0,0
0,0,39,3,544,4,0,0,0
0,1,56,3,3464,4,3,4,1
0,1,8,1,402,1,19,17,0
0,1,30,3,416,3,0,10,0
0,1,54,3,628,1,0,0,1
1,0,9,1,1187,4,0,0,0
1,1,24,3,3948,2,14,12,1
1,1,45,3,419,4,3,1,1
1,0,24,3,1050,2,0,0,0
1,1,38,3,533,1,0,0,1
0,0,36,3,583,2,1,0,0
1,1,66,1,1590,2,38,33,0
0,1,42,3,1499,1,0,0,1
0,1,51,3,2998,3,32,34,0
0,1,54,2,174,5,0,0,1
1,1,47,2,552,2,0,26,0
0,1,58,1,284,1,235,230,0
1,1,37,1,546,4,0,0,1
0,1,60,1,1096,3,0,48,0
0,1,39,1,164,5,0,0,1
1,1,40,1,912,3,0,0,0
0,1,50,1,370,5,0,0,1
0,1,45,3,1739,3,22,12,1
0,1,30,3,1372,1,25,0,0
0,0,37,1,715,2,0,0,0
1,1,54,3,2551,4,19,42,1
0,1,26,1,1069,2,10,3,0
0,1,44,1,414,3,98,109,0
0,1,61,2,447,1,4,0,0
0,1,41,3,349,3,0,0,0
0,1,32,3,3919,2,137,148,1
0,1,52,1,558,4,0,0,1
0,1,29,1,919,2,0,0,0
0,1,40,3,472,2,0,0,1
0,1,44,3,2612,2,8,0,0
1,1,56,1,475,3,0,0,0
0,1,34,3,2506,2,0,0,0
0,1,69,1,116,2,166,167,0
1,1,57,3,1766,5,0,37,1
1,0,20,1,192,0,0,0,1
1,1,57,3,2916,3,0,0,1
1,1,26,3,616,4,19,30,1
0,1,56,3,997,5,0,0,1
0,1,33,3,2253,2,14,10,1
0,1,48,1,175,2,0,0,1
0,0,18,1,954,1,108,119,0
0,1,43,3,2583,3,31,28,0
0,0,49,2,302,5,0,0,1
1,1,24,1,349,3,3,0,0
1,1,24,3,3392,1,12,2,1
0,1,39,3,2350,5,0,0,1
0,1,70,2,967,5,0,0,1
1,1,43,3,2754,3,0,0,1
0,1,62,2,372,3,72,65,0
1,1,32,1,359,3,0,0,0
0,0,35,1,954,3,0,7,0
1,1,15,1,1846,2,1,0,0
0,0,25,2,109,2,0,0,0
0,1,49,1,190,1,0,0,0
0,1,52,3,349,1,0,6,1
1,1,39,1,2296,2,0,0,0
0,0,30,1,697,1,0,0,0
1,1,22,1,674,1,0,0,0
0,1,48,3,2007,3,4,3,1
1,1,60,3,452,5,0,0,1
0,1,36,3,3634,5,0,0,1
0,1,45,1,1754,5,0,0,1
1,1,29,3,1744,2,4,5,0
0,1,43,3,3162,2,0,0,1
1,1,55,3,1449,4,3,0,1
1,1,16,1,432,3,0,0,0
1,1,29,2,1008,3,21,27,0
1,0,22,1,262,3,0,0,0
1,1,54,1,460,3,0,3,1
1,1,29,1,1156,4,0,0,0
1,1,59,1,500,3,17,23,0
0,1,63,1,534,0,6,1,1
0,1,25,1,277,2,0,0,0
1,1,58,1,283,3,0,0,0
1,1,51,3,3424,3,44,42,0
1,1,43,1,362,3,0,0,0
1,0,21,1,1062,4,0,0,0
1,1,60,3,1531,2,140,133,0
1,0,23,1,318,1,39,70,0
1,1,24,1,632,5,0,0,1
1,1,23,1,1091,5,0,0,1
0,1,49,3,3296,4,1,0,1
0,0,34,1,237,3,0,0,0
1,1,31,1,558,4,0,0,0
0,1,50,1,253,4,348,351,1
1,1,33,3,3425,4,8,13,1
0,1,52,3,3229,4,20,6,1
0,1,55,1,552,2,0,0,0
1,1,53,1,986,3,0,0,0
0,1,34,3,696,3,51,50,0
0,1,62,3,530,3,0,0,0
1,1,39,3,3273,4,0,11,1
0,1,56,3,73,4,0,0,1
1,1,48,1,193,3,0,0,0
1,1,41,3,3937,4,57,57,1
1,1,38,3,3690,4,0,0,1
0,1,36,2,984,5,10,0,1
0,1,25,1,589,4,0,0,1
1,1,20,1,1522,3,0,0,0
1,1,55,3,763,3,4,0,0
0,1,44,1,462,2,0,8,0
1,1,56,2,309,2,0,0,0
1,0,45,3,925,2,31,9,0
1,1,60,2,2419,2,0,0,0
0,1,21,3,3740,2,6,1,1
0,0,25,1,872,2,0,0,0
1,1,29,3,1076,2,5,0,1
0,1,17,3,101,0,0,0,1
0,1,51,3,429,5,0,1,1
1,1,27,1,102,4,0,0,0
0,0,37,3,220,2,14,21,0
1,0,59,3,226,3,0,0,0
1,0,23,1,200,4,61,63,0
0,1,50,3,3503,5,0,0,1
0,1,57,3,2170,4,3,20,1
0,1,51,1,1999,2,1,62,0
0,0,18,1,399,3,0,29,0
1,1,60,1,2402,5,4,4,1
1,0,29,3,1379,4,0,0,1
1,1,57,3,3130,2,0,0,1
1,0,7,1,1386,4,4,0,0
1,0,43,3,832,4,0,0,1
1,1,25,3,679,2,0,0,1
1,1,47,3,526,4,0,0,1
0,1,40,1,983,4,0,0,1
1,1,56,3,248,3,23,17,0
1,1,61,3,2976,5,0,0,1
0,0,38,3,210,3,0,0,0
0,0,36,1,1258,3,0,0,0
1,0,55,3,873,5,0,0,1
0,1,30,3,2586,4,26,3,1
0,1,64,1,1390,2,4,0,0
0,1,40,3,937,5,0,0,1
0,0,40,1,674,3,0,0,0
1,1,32,1,101,5,0,0,1
1,1,19,3,3320,5,0,11,1
0,1,50,3,229,2,0,0,0
1,0,20,3,853,5,1,0,1
1,1,49,3,1107,5,0,0,1
1,1,54,3,3894,3,0,0,0
0,1,43,3,1120,1,3,0,0
1,1,20,1,427,4,22,15,0
1,1,59,3,3132,4,0,1,1
0,0,28,1,1226,3,15,17,0
0,1,31,3,3252,1,19,29,1
0,1,57,2,528,5,0,15,1
0,1,28,2,611,2,0,15,0
1,0,19,1,1364,5,0,0,1
0,1,31,1,341,3,0,0,1
1,0,39,3,862,1,0,0,0
1,1,15,1,2342,2,1,6,0
1,0,56,1,597,2,0,0,0
1,1,43,1,711,2,0,3,0
0,0,27,3,1050,2,0,0,0
1,1,48,3,3540,2,0,0,1
0,1,28,3,1496,3,41,48,0
1,1,65,3,1993,3,0,0,0
1,1,28,3,2586,2,0,0,1
1,0,24,3,594,5,0,5,1
1,1,62,1,1737,3,0,0,0
1,1,29,3,3270,3,0,0,0
1,1,32,1,351,2,0,0,0
0,1,48,3,2114,5,0,0,1
1,0,28,3,488,4,71,85,1
1,1,35,1,1205,1,5,0,0
1,1,50,1,351,0,0,0,1
0,1,40,2,912,3,0,0,0
0,1,55,3,2961,2,0,43,1
0,0,21,1,1262,3,0,0,0
1,0,48,3,737,3,72,54,0
0,1,59,3,602,2,0,0,1
0,1,22,3,2689,5,1,0,1
0,1,11,2,222,1,0,0,0
0,1,48,1,895,5,0,0,1
0,0,27,1,907,3,10,4,0
1,0,30,1,1372,2,0,0,0
0,0,19,1,163,3,0,0,0
1,1,44,3,2657,4,5,0,1
0,0,57,1,153,1,33,27,0
0,1,9,1,775,3,100,93,0
1,1,42,1,328,3,0,0,0
0,1,48,3,1379,2,0,0,1
1,1,25,3,3918,2,0,0,1
1,1,30,1,1814,4,0,0,0
0,0,50,3,234,2,0,0,0
1,0,36,1,628,3,0,0,0
0,1,39,3,630,2,0,0,1
1,1,61,1,2475,2,1,0,0
0,1,23,3,3449,5,0,0,1
1,0,25,1,602,2,61,89,0
1,1,57,3,3481,2,0,0,1
1,1,8,1,1069,3,25,19,0
0,1,47,3,3200,0,0,0,1
0,1,28,3,1183,4,31,28,0
1,1,12,1,399,2,0,0,0
0,0,36,3,1521,3,21,6,0
1,1,37,3,528,5,0,0,1
0,1,56,1,1096,4,4,0,0
0,1,13,1,356,5,5,0,1
1,1,45,2,223,1,86,76,0
0,1,18,1,590,4,5,5,0
1,0,21,3,423,0,0,3,1
0,0,22,1,455,4,6,20,0
1,1,25,1,787,3,38,33,0
1,1,48,1,1034,3,0,0,0
0,1,54,1,1208,5,0,0,1
0,1,26,3,761,2,121,108,1
1,0,36,1,352,1,0,0,0
0,1,30,1,1142,2,0,0,0
1,0,20,1,356,3,0,0,0
1,0,55,3,1744,2,28,0,0
1,1,29,1,1182,2,0,3,0
1,1,51,1,316,2,0,5,0
0,1,22,1,363,3,0,2,0
1,1,68,3,676,4,0,0,1
0,0,21,3,1076,3,157,161,0
1,1,51,3,2182,3,0,0,1
1,1,56,2,1504,5,0,3,1
1,0,23,3,230,0,0,0,1
0,0,25,3,164,4,47,57,1
0,1,23,3,2614,5,0,8,1
1,1,22,3,2739,5,0,0,1
0,1,43,3,868,2,44,25,1
0,1,34,1,1222,3,2,27,0
0,1,32,3,227,3,0,0,0
0,0,23,1,417,2,8,0,0
1,1,8,1,2106,4,1,0,1
1,0,24,1,404,1,1,5,0
1,1,30,3,1538,4,0,6,1
1,1,44,3,2144,1,0,8,1
0,1,43,2,945,3,58,52,0
1,1,17,1,773,2,0,0,0
0,1,46,3,1379,2,0,0,0
0,1,49,1,409,2,0,0,0
1,1,17,3,529,2,0,0,0
0,1,51,3,2647,1,0,0,0
1,0,25,1,216,2,0,5,0
1,0,47,1,159,3,0,0,0
0,0,21,1,397,3,0,0,0
1,1,57,1,157,3,47,41,0
1,1,39,3,368,4,0,0,1
1,1,47,3,2260,3,1,15,1
1,1,60,1,1576,5,0,0,1
1,1,18,3,1590,1,0,0,0
1,0,26,3,998,5,9,0,1
1,1,56,3,1514,2,0,0,1
1,1,38,3,1925,4,0,0,0
1,1,12,1,693,2,1,1,0
1,1,9,1,230,5,0,0,1
1,1,54,2,166,4,0,0,0
1,1,18,1,569,2,0,10,0
0,0,26,1,101,4,0,0,0
1,1,40,2,1056,3,0,0,1
0,0,36,3,935,3,0,0,0
0,1,56,3,2209,2,0,0,1
0,1,52,3,3826,2,0,0,1
0,1,55,3,543,2,12,6,1
0,1,50,1,301,1,0,18,0
0,1,48,2,447,4,13,8,0
0,1,22,1,134,3,0,0,0
0,1,53,3,985,4,0,0,1
0,1,58,1,1931,2,4,0,0
1,1,58,1,281,4,2,0,1
0,1,44,1,576,3,0,10,1
0,1,51,3,460,4,35,34,1
1,1,59,1,417,3,32,32,0
0,1,57,1,854,2,1,6,0
1,1,42,3,1009,1,0,0,1
0,1,54,3,3621,2,0,0,1
0,1,46,3,1838,2,30,27,1
1,1,55,3,596,1,0,0,1
1,1,33,3,2686,3,24,68,1
0,1,24,3,2586,3,14,0,0
1,1,54,1,528,4,101,72,0
0,0,30,3,821,4,25,36,0
1,1,19,3,1997,2,18,11,0
0,1,57,1,196,3,6,29,0
1,0,26,1,1547,3,0,0,0
1,0,25,3,2295,3,1,0,0
0,1,35,3,731,5,2,1,1
1,1,44,3,2704,1,27,39,0
1,0,40,3,354,4,0,0,1
1,1,76,1,423,3,22,13,0
0,1,47,3,692,3,13,1,1
1,1,60,3,1823,2,32,46,0
1,1,51,3,3892,2,0,0,0
1,1,65,1,1620,1,4,0,0
1,1,13,1,1144,2,13,6,0
0,1,38,2,543,3,21,6,0
0,0,21,1,853,3,0,0,0
0,1,27,1,109,5,0,0,1
0,1,55,1,374,3,202,182,0
0,1,33,3,1555,3,9,1,0
1,1,48,3,532,5,0,0,1
1,1,42,3,1892,4,0,12,1
0,1,44,3,3302,4,0,0,1
0,1,63,1,950,1,1,0,0
0,1,65,2,221,3,0,0,1
1,1,40,3,853,1,31,17,1
1,0,25,1,712,2,0,0,0
0,1,44,1,163,1,0,0,0
0,1,30,3,516,4,0,15,1
1,1,24,3,680,2,0,0,1
0,0,20,1,866,2,1,0,0
0,1,68,1,731,3,13,0,0
0,1,42,3,235,1,0,0,1
1,0,39,3,770,5,13,19,1
1,1,17,3,820,4,5,2,1
1,0,20,3,925,4,17,6,1
1,1,48,3,2397,3,27,44,1
0,1,30,1,488,3,0,0,0
0,1,8,1,430,3,0,0,0
1,1,20,3,521,5,0,0,1
0,0,20,1,1346,4,2,0,1
0,0,38,3,589,3,0,0,0
1,1,41,1,73,5,56,82,1
0,1,38,1,744,1,0,14,0
0,1,31,3,3951,5,26,15,1
0,1,53,1,209,1,0,2,0
1,0,27,3,581,1,0,0,0
1,1,50,3,2867,2,0,10,1
1,0,44,1,862,1,0,0,0
0,1,38,1,631,2,40,48,0
0,1,35,1,190,2,0,0,0
1,1,59,3,2626,5,7,0,1
0,1,42,1,271,4,4,3,1
1,1,33,3,2853,1,0,0,1
0,1,51,3,1709,2,1,2,0
1,0,25,3,345,3,0,0,0
1,1,29,1,577,1,42,219,0
1,1,38,1,1709,3,1,0,0
1,1,65,1,547,3,53,35,0
1,1,57,1,793,2,51,32,0
1,1,25,1,733,2,61,53,0
1,1,70,1,1042,4,0,0,0
0,1,28,3,2163,3,11,0,0
0,1,43,3,621,3,16,19,0
1,1,59,3,2473,1,0,0,1
0,0,56,3,192,3,0,4,0
0,0,50,3,473,3,0,0,0
1,1,57,2,247,2,0,0,0
0,0,28,3,1726,2,17,3,0
0,1,66,3,1555,1,0,0,0
1,1,40,3,1964,4,0,0,1
1,0,61,3,265,1,3,16,0
0,1,9,1,308,4,0,0,1
0,0,61,3,333,3,6,0,0
0,1,38,3,672,5,0,0,1
0,1,49,1,642,2,0,0,0
0,1,43,3,2697,1,0,0,1
0,1,27,1,888,2,42,9,0
0,1,59,2,356,1,0,0,0
0,1,69,3,2134,1,0,0,1
0,1,53,3,2902,2,0,0,1
1,1,60,1,1068,2,0,11,0
1,1,18,1,547,3,0,0,0
0,1,31,2,507,3,0,15,0
0,1,23,3,1521,1,0,0,1
0,0,37,1,796,1,0,0,0
0,1,37,3,204,3,0,0,1
1,1,79,3,338,4,0,0,0
1,0,36,1,427,4,0,0,0
1,1,44,3,1943,1,0,0,1
1,0,20,3,1014,4,0,0,1
1,1,46,1,551,2,0,1,0
